"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Voorwaarde";"Waarde";"Type";"Invoertype";"Eenheid";"Criterium";"Indicator";"Belang"
"IV2014011315404492";"ZSCPQ225";"1330";"1330_da";"bedekking riet";"22";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014011315404492";"ZSCPQ225";"1330";"1330_da";"bedekking riet";"22";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014011315404492";"ZSCPQ225";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011315404492";"ZSCPQ225";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014011315404492";"ZSCPQ225";"1330";"1330_da";"kreken en oeverwallen aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011315404492";"ZSCPQ225";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011315404492";"ZSCPQ225";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014011315404492";"ZSCPQ225";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014011315450812";"ZSCPQ227";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"15";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011315450812";"ZSCPQ227";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"0";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011315450812";"ZSCPQ227";"1330";"1330_da";"aanwezigheid schorklifvorming";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011315450812";"ZSCPQ227";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"22";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014011315450812";"ZSCPQ227";"1330";"1330_da";"bedekking riet";"22";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014011315450812";"ZSCPQ227";"1330";"1330_da";"bedekking riet";"22";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014011315450812";"ZSCPQ227";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011315450812";"ZSCPQ227";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014011315450812";"ZSCPQ227";"1330";"1330_da";"kreken en oeverwallen aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011315450812";"ZSCPQ227";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011315450812";"ZSCPQ227";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014011315450812";"ZSCPQ227";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014011315505423";"ZSCPQ230";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"15";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011315505423";"ZSCPQ230";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"0";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011315505423";"ZSCPQ230";"1330";"1330_da";"aanwezigheid schorklifvorming";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011315505423";"ZSCPQ230";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"22";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014011315505423";"ZSCPQ230";"1330";"1330_da";"bedekking riet";"22";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014011315505423";"ZSCPQ230";"1330";"1330_da";"bedekking riet";"22";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014011315505423";"ZSCPQ230";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011315505423";"ZSCPQ230";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014011315505423";"ZSCPQ230";"1330";"1330_da";"kreken en oeverwallen aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011315505423";"ZSCPQ230";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011315505423";"ZSCPQ230";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014011315505423";"ZSCPQ230";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014011316053103";"ZSCPQ234";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"15";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011316053103";"ZSCPQ234";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"0";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011316053103";"ZSCPQ234";"1330";"1330_da";"aanwezigheid schorklifvorming";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011316053103";"ZSCPQ234";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"22";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014011316053103";"ZSCPQ234";"1330";"1330_da";"bedekking riet";"22";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014011316053103";"ZSCPQ234";"1330";"1330_da";"bedekking riet";"22";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014011316053103";"ZSCPQ234";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011316053103";"ZSCPQ234";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014011316053103";"ZSCPQ234";"1330";"1330_da";"kreken en oeverwallen aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011316053103";"ZSCPQ234";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011316053103";"ZSCPQ234";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014011316053103";"ZSCPQ234";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014011316134838";"ZSCPQ240";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"18";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011316134838";"ZSCPQ240";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011316134838";"ZSCPQ240";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011316134838";"ZSCPQ240";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"12";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014011316134838";"ZSCPQ240";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014011316134838";"ZSCPQ240";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014011316134838";"ZSCPQ240";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011316134838";"ZSCPQ240";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014011316134838";"ZSCPQ240";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011316134838";"ZSCPQ240";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011316134838";"ZSCPQ240";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014011316134838";"ZSCPQ240";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014011316163049";"ZSCPQ241";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"18";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011316163049";"ZSCPQ241";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011316163049";"ZSCPQ241";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011316163049";"ZSCPQ241";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"12";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014011316163049";"ZSCPQ241";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014011316163049";"ZSCPQ241";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014011316163049";"ZSCPQ241";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011316163049";"ZSCPQ241";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014011316163049";"ZSCPQ241";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011316163049";"ZSCPQ241";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011316163049";"ZSCPQ241";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014011316163049";"ZSCPQ241";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014011316205332";"ZSCPQ242";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"18";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011316205332";"ZSCPQ242";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011316205332";"ZSCPQ242";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011316205332";"ZSCPQ242";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"12";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014011316205332";"ZSCPQ242";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014011316205332";"ZSCPQ242";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014011316205332";"ZSCPQ242";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011316205332";"ZSCPQ242";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014011316205332";"ZSCPQ242";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011316205332";"ZSCPQ242";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011316205332";"ZSCPQ242";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014011316205332";"ZSCPQ242";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014011316224635";"ZSCPQ243";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"18";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011316224635";"ZSCPQ243";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011316224635";"ZSCPQ243";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011316224635";"ZSCPQ243";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"12";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014011316224635";"ZSCPQ243";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014011316224635";"ZSCPQ243";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014011316224635";"ZSCPQ243";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011316224635";"ZSCPQ243";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014011316224635";"ZSCPQ243";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011316224635";"ZSCPQ243";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011316224635";"ZSCPQ243";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014011316224635";"ZSCPQ243";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014011316270681";"ZSCPQ244";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"18";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011316270681";"ZSCPQ244";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011316270681";"ZSCPQ244";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011316270681";"ZSCPQ244";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"12";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014011316270681";"ZSCPQ244";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014011316270681";"ZSCPQ244";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014011316270681";"ZSCPQ244";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011316270681";"ZSCPQ244";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014011316270681";"ZSCPQ244";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011316270681";"ZSCPQ244";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011316270681";"ZSCPQ244";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014011316270681";"ZSCPQ244";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014011316461461";"ZSCPQ245";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"18";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011316461461";"ZSCPQ245";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011316461461";"ZSCPQ245";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011316461461";"ZSCPQ245";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"12";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014011316461461";"ZSCPQ245";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014011316461461";"ZSCPQ245";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014011316461461";"ZSCPQ245";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011316461461";"ZSCPQ245";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014011316461461";"ZSCPQ245";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011316461461";"ZSCPQ245";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011316461461";"ZSCPQ245";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014011316461461";"ZSCPQ245";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014011316535054";"ZSCPQ009";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"100";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011316535054";"ZSCPQ009";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"0";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011316535054";"ZSCPQ009";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011316535054";"ZSCPQ009";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"7";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014011316535054";"ZSCPQ009";"1330";"1330_da";"bedekking riet";"77";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014011316535054";"ZSCPQ009";"1330";"1330_da";"bedekking riet";"77";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014011316535054";"ZSCPQ009";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011316535054";"ZSCPQ009";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014011316535054";"ZSCPQ009";"1330";"1330_da";"kreken en oeverwallen aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011316535054";"ZSCPQ009";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011316535054";"ZSCPQ009";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014011316535054";"ZSCPQ009";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014011317014960";"ZSCPQ246";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"18";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011317014960";"ZSCPQ246";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011317014960";"ZSCPQ246";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011317014960";"ZSCPQ246";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"12";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014011317014960";"ZSCPQ246";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014011317014960";"ZSCPQ246";"1330";"1330_da";"bedekking riet";"72";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014011317014960";"ZSCPQ246";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011317014960";"ZSCPQ246";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014011317014960";"ZSCPQ246";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011317014960";"ZSCPQ246";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014011317014960";"ZSCPQ246";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014011317014960";"ZSCPQ246";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014011317033027";"ZSCPQ247";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"18";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014011317033027";"ZSCPQ247";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014011317033027";"ZSCPQ247";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
