"Meetnet";"Periode";"IDPlots";"IDSegments";"HabCode";"Phab";"SBZH";"Regio";"PlotWeight";"SegmentWeight";"X_coord";"Y_coord";"DateVeg";"DateDendro";"ID";"Habitattype";"Weight";"StratumWeight";"StratumWeight_std";"WeightComb"
"MHK";2;8217;1;"9130";NA;"Binnen";"Atlantic";NA;NA;99773,625;162733,941;NA;2017;"MHK8217";"9130";1;1,18965517241379;1;1
"MHK";2;9262;1;"9120";NA;"Binnen";"Atlantic";NA;NA;187101,546;220078,468;2016-09-23;2016;"MHK9262";"9120";1;61,3330985915493;1;1
"MHK";2;10354;1;"9160";NA;"Buiten";"Atlantic";NA;NA;227773,578;161326,068;2015-05-20;2015;"MHK10354";"9160";1;76,021052631579;1,02973381881936;1,02973381881936
"MHK";2;11865;1;"91E0_vc";NA;"Binnen";"Atlantic";NA;NA;109264,167;183576,074;2015-04-29;2015;"MHK11865";"91E0_vc";1;13,4866666666667;1;1
"MHK";2;12470;1;"91E0_vm";NA;"Buiten";"Atlantic";NA;NA;209534,2355;197229,487;2015-06-11;2015;"MHK12470";"91E0_vm";1;113,1;1,64381001816766;1,64381001816766
"MHK";2;15782;1;"91E0_vc";NA;"Buiten";"Atlantic";NA;NA;187965,659;174286,167;2015-05-07;2015;"MHK15782";"91E0_vc";1;18,47;1,36950074147306;1,36950074147306
"MHK";2;16633;1;"91E0_vc";NA;"Buiten";"Atlantic";NA;NA;131677,565;180078,137;2015-10-19;2015;"MHK16633";"91E0_vc";0,95541400044609;18,47;1,36950074147306;1,30844018202466
"MHK";2;20470;1;"91E0_vm";NA;"Binnen";"Atlantic";NA;NA;189340,879;217966,531;2016-09-26;2016;"MHK20470";"91E0_vm";1;68,8035714285714;1;1
"MHK";2;23257;1;"9130";NA;"Buiten";"Atlantic";NA;NA;116404,887;156783,535;2015-07-05;2015;"MHK23257";"9130";0,752973825022801;12,5555555555556;10,5539452495974;7,94684452367059
"MHK";2;26393;1;"91E0_vc";NA;"Binnen";"Atlantic";NA;NA;98675,474;158360,086;2017-04-19;2017;"MHK26393";"91E0_vc";1;13,4866666666667;1;1
"MHK";2;45526;1;"91E0_vo";NA;"Binnen";"Atlantic";NA;NA;181181,687;217806,041;2017-05-18;2015;"MHK45526";"91E0_vo";1;27,7333333333333;1;1
"MHK";2;53561;1;"91E0_vc";NA;"Binnen";"Atlantic";NA;NA;130410,778;155930,868;2015-05-08;2015;"MHK53561";"91E0_vc";0,0424776683608906;13,4866666666667;1;0,0424776683608906
"MHK";2;85529;1;"91E0_vo";NA;"Binnen";"Atlantic";NA;NA;91357,671;162894,018;2018-04-27;2015;"MHK85529";"91E0_vo";0,675484034057534;27,7333333333333;1;0,675484034057534
"MHK";2;85890;1;"91E0_vc";NA;"Buiten";"Continental";NA;NA;257107,166;159634,942;2015-05-21;2015;"MHK85890";"91E0_vc";0,72451063359528;18,47;1,36950074147306;0,992217849913852
"MHK";2;88274;1;"9190";NA;"Binnen";"Atlantic";NA;NA;221629,627;199950,166;2015-06-02;2015;"MHK88274";"9190";0,668681633897236;57,19;1;0,668681633897236
"MHK";2;96217;1;"91E0_vc";NA;"Binnen";"Atlantic";NA;NA;104092,455;162661,349;2015-05-13;2015;"MHK96217";"91E0_vc";0,0500316335302337;13,4866666666667;1;0,0500316335302337
"MHK";2;103609;1;"91E0_vc";NA;"Binnen";"Atlantic";NA;NA;144191,122;155670,431;2015-04-27;2015;"MHK103609";"91E0_vc";0,401518448283242;13,4866666666667;1;0,401518448283242
"MHK";2;104342;1;"91E0_vc";NA;"Binnen";"Atlantic";NA;NA;168183,537;211702,171;2016-09-26;2015;"MHK104342";"91E0_vc";1;13,4866666666667;1;1
"MHK";2;136697;1;"91E0_vc";NA;"Buiten";"Atlantic";NA;NA;133117,609;169998,071;2015-05-06;2015;"MHK136697";"91E0_vc";1;18,47;1,36950074147306;1,36950074147306
"MHK";2;140006;1;"9190";NA;"Buiten";"Atlantic";NA;NA;211421,642;185326,211;2015-06-11;2015;"MHK140006";"9190";1;75,7607142857143;1,32471960632478;1,32471960632478
"MHK";2;146265;1;"91E0_vc";NA;"Binnen";"Atlantic";NA;NA;113803,025;178086,285;2015-04-27;2015;"MHK146265";"91E0_vc";0,890433591520262;13,4866666666667;1;0,890433591520262
"MHK";2;147174;1;"9190";NA;"Binnen";"Atlantic";NA;NA;216381,591;185262,092;2015-06-10;2015;"MHK147174";"9190";1;57,19;1;1
"MHK";2;155346;1;"91E0_vo";NA;"Binnen";"Atlantic";NA;NA;223837,722;190574,083;2015-06-04;2015;"MHK155346";"91E0_vo";1;27,7333333333333;1;1
"MHK";2;159414;1;"91E0_vo";NA;"Binnen";"Atlantic";NA;NA;215389,479;188622,039;2015-06-18;2015;"MHK159414";"91E0_vo";0,832130813138851;27,7333333333333;1;0,832130813138851
"MHK";2;164793;1;"91E0_vc";NA;"Binnen";"Atlantic";NA;NA;145717,988;156392,65;2015-04-28;2015;"MHK164793";"91E0_vc";0,183143129792357;13,4866666666667;1;0,183143129792357
"MHK";2;165913;1;"91E0_vc";NA;"Buiten";"Atlantic";NA;NA;101279,794;167846,344;2016-05-11;2016;"MHK165913";"91E0_vc";0,784901092557371;18,47;1,36950074147306;1,07492262824033
"MHK";2;188022;1;"91E0_vo";NA;"Binnen";"Atlantic";NA;NA;212733,525;207694,118;2015-06-02;2015;"MHK188022";"91E0_vo";1;27,7333333333333;1;1
"MHK";2;198137;1;"91E0_vc";NA;"Buiten";"Atlantic";NA;NA;134621,569;172590,114;2015-05-12;2015;"MHK198137";"91E0_vc";1;18,47;1,36950074147306;1,36950074147306
"MHK";2;201689;1;"91E0_vc";NA;"Binnen";"Atlantic";NA;NA;104637,555;166190,167;NA;2015;"MHK201689";"91E0_vc";0,932537933471431;13,4866666666667;1;0,932537933471431
"MHK";2;211193;1;"91E0_vc";NA;"Binnen";"Atlantic";NA;NA;135261,531;179342,104;2015-05-18;2015;"MHK211193";"91E0_vc";1;13,4866666666667;1;1
"MHK";2;230930;1;"91E0_vo";NA;"Buiten";"Atlantic";NA;NA;232541,575;212366,115;2015-06-22;2015;"MHK230930";"91E0_vo";1;56,4333333333333;2,03485576923077;2,03485576923077
"MHK";2;234297;1;"91E0_vc";NA;"Binnen";"Atlantic";NA;NA;130749,557;163598,106;2015-05-06;2015;"MHK234297";"91E0_vc";1;13,4866666666667;1;1
"MHK";2;253593;1;"91E0_vc";NA;"Buiten";"Atlantic";NA;NA;93155,961;180033,355;2017-04-13;2017;"MHK253593";"91E0_vc";1;18,47;1,36950074147306;1,36950074147306
"MHK";2;257081;1;"91E0_vc";NA;"Binnen";"Atlantic";NA;NA;122079,918;164497,308;2015-04-28;2015;"MHK257081";"91E0_vc";1;13,4866666666667;1;1
"MHK";2;284729;1;"91E0_vc";NA;"Binnen";"Atlantic";NA;NA;127996,472;167392,802;2015-04-28;2015;"MHK284729";"91E0_vc";1;13,4866666666667;1;1
