"";"CodeLocatie";"Waterloop";"X";"Y";"datum";"Meetnet";"ID";"Habitattype";"SGO";"SBZH";"IDToon";"Regio";"Versie";"Habitattype.y";"Criterium";"Indicator";"Beoordeling";"Kwaliteitsniveau";"Belang";"BeoordelingID";"Combinatie";"VoorwaardeID";"Voorwaarde";"Referentiewaarde";"Operator";"EenheidRefwaarde";"TypeRefwaarde";"InvoertypeRevwaarde";"Waarde";"TypeWaarde";"InvoertypeWaarde";"EenheidWaarde";"AfkomstWaarde";"TheoretischMaximum";"Status_voorwaarde";"Verschilscore"
"225";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2017-09-13;"monitoringVMM_KRW";"TR152500.1_13/09/2017";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"226";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2017-09-13;"monitoringVMM_KRW";"TR152500.1_13/09/2017";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"227";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2017-09-13;"monitoringVMM_KRW";"TR152500.1_13/09/2017";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"0.4 - 7.9";"Percentage";NA;"%";"berekend";100;TRUE;0,860883903415267
"228";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2017-09-13;"monitoringVMM_KRW";"TR152500.1_13/09/2017";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"229";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2017-09-13;"monitoringVMM_KRW";"TR152500.1_13/09/2017";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"230";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2017-09-13;"monitoringVMM_KRW";"TR152500.1_13/09/2017";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"231";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2017-09-13;"monitoringVMM_KRW";"TR152500.1_13/09/2017";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1287;"824";824;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;0
"232";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2008-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";1;"zb";287;"783";783;"bedekking helofyten";"70";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"233";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2008-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"2";"Geheel getal";NA;NA;"observatie";NA;FALSE;NA
"234";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2008-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"235";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2008-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"236";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2008-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"237";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2008-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"238";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2008-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"239";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2008-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"240";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2008-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"241";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2008-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"242";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2008-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1287;"824";824;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;0
"243";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2011-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2011";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";1;"zb";287;"783";783;"bedekking helofyten";"70";"<=";"%";"Percentage";NA;"0.3 - 6.2";"Percentage";NA;"%";"berekend";100;TRUE;0,953838746882006
"244";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2011-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2011";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"observatie";NA;TRUE;NA
"245";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2011-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2011";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"246";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2011-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2011";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0.2 - 4.1";"Percentage";NA;"%";"berekend";100;TRUE;0,929067666666667
"247";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2011-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2011";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"248";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2011-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2011";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"249";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2011-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2011";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"0.3 - 6.2";"Percentage";NA;"%";"berekend";100;TRUE;0,892290409391347
"250";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2011-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2011";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"251";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2011-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2011";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"252";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2011-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2011";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0.2 - 4.1";"Percentage";NA;"%";"berekend";100;TRUE;0,929067666666667
"253";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2011-07-25;"monitoringVMM_KRW";"TR152500.1_25/07/2011";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1287;"824";824;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;0
"254";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2013-08-27;"monitoringVMM_KRW";"TR152500.1_27/08/2013";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";1;"zb";287;"783";783;"bedekking helofyten";"70";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"255";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2013-08-27;"monitoringVMM_KRW";"TR152500.1_27/08/2013";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"2";"Geheel getal";NA;NA;"observatie";NA;FALSE;NA
"256";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2013-08-27;"monitoringVMM_KRW";"TR152500.1_27/08/2013";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"257";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2013-08-27;"monitoringVMM_KRW";"TR152500.1_27/08/2013";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"258";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2013-08-27;"monitoringVMM_KRW";"TR152500.1_27/08/2013";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"259";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2013-08-27;"monitoringVMM_KRW";"TR152500.1_27/08/2013";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"260";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2013-08-27;"monitoringVMM_KRW";"TR152500.1_27/08/2013";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"261";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2013-08-27;"monitoringVMM_KRW";"TR152500.1_27/08/2013";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"262";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2013-08-27;"monitoringVMM_KRW";"TR152500.1_27/08/2013";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"263";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2013-08-27;"monitoringVMM_KRW";"TR152500.1_27/08/2013";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"264";"TR152500.1";"BERWIJN - BERWINNE";242826;161345;2013-08-27;"monitoringVMM_KRW";"TR152500.1_27/08/2013";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1287;"824";824;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;0
"265";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2017-09-13;"monitoringVMM_KRW";"TR152500.2_13/09/2017";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";1;"zb";287;"783";783;"bedekking helofyten";"70";"<=";"%";"Percentage";NA;"2.4 - 12.6";"Percentage";NA;"%";"berekend";100;TRUE;0,893274289161951
"266";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2017-09-13;"monitoringVMM_KRW";"TR152500.2_13/09/2017";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"2";"Geheel getal";NA;NA;"observatie";NA;FALSE;NA
"267";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2017-09-13;"monitoringVMM_KRW";"TR152500.2_13/09/2017";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"268";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2017-09-13;"monitoringVMM_KRW";"TR152500.2_13/09/2017";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"269";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2017-09-13;"monitoringVMM_KRW";"TR152500.2_13/09/2017";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"270";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2017-09-13;"monitoringVMM_KRW";"TR152500.2_13/09/2017";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"271";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2017-09-13;"monitoringVMM_KRW";"TR152500.2_13/09/2017";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"2.4 - 12.6";"Percentage";NA;"%";"berekend";100;TRUE;0,750973341377887
"272";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2017-09-13;"monitoringVMM_KRW";"TR152500.2_13/09/2017";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"273";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2017-09-13;"monitoringVMM_KRW";"TR152500.2_13/09/2017";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"274";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2017-09-13;"monitoringVMM_KRW";"TR152500.2_13/09/2017";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"275";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2017-09-13;"monitoringVMM_KRW";"TR152500.2_13/09/2017";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1287;"824";824;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;0
"276";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2008-07-24;"monitoringVMM_KRW";"TR152500.2_24/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";1;"zb";287;"783";783;"bedekking helofyten";"70";"<=";"%";"Percentage";NA;"2.3 - 10.8";"Percentage";NA;"%";"berekend";100;TRUE;0,906719977394571
"277";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2008-07-24;"monitoringVMM_KRW";"TR152500.2_24/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"2";"Geheel getal";NA;NA;"observatie";NA;FALSE;NA
"278";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2008-07-24;"monitoringVMM_KRW";"TR152500.2_24/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;TRUE;0
"279";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2008-07-24;"monitoringVMM_KRW";"TR152500.2_24/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0.2 - 4";"Percentage";NA;"%";"berekend";100;TRUE;0,930668333333333
"280";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2008-07-24;"monitoringVMM_KRW";"TR152500.2_24/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"281";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2008-07-24;"monitoringVMM_KRW";"TR152500.2_24/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"282";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2008-07-24;"monitoringVMM_KRW";"TR152500.2_24/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"2.3 - 10.8";"Percentage";NA;"%";"berekend";100;TRUE;0,782346613920666
"283";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2008-07-24;"monitoringVMM_KRW";"TR152500.2_24/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;TRUE;0
"284";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2008-07-24;"monitoringVMM_KRW";"TR152500.2_24/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;FALSE;-0,5
"285";"TR152500.2";"BERWIJN - BERWINNE";244899;161556;2008-07-24;"monitoringVMM_KRW";"TR152500.2_24/07/2008";"3260";">50";"binnen_sa";NA;"Con";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0.2 - 4";"Percentage";NA;"%";"berekend";100;TRUE;0,930668333333333
