"Meetnet";"ID";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Belang";"Voorwaarde";"Waarde";"Operator";"Referentiewaarde";"Status_voorwaarde";"Verschilscore";"VoorwaardeID";"Combinatie";"Regio"
"PINK";"Polygoon187";"2110";"2110";"Versie 3";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"4617";">=";"100";TRUE;NA;2274;"2274";"Atlantic"
"PINK";"Polygoon187";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"4";FALSE;NA;284;"284 OR 661";"Atlantic"
"PINK";"Polygoon187";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"bedekking aanvullende sleutelsoorten";"0";">=";"T";FALSE;NA;661;"284 OR 661";"Atlantic"
"PINK";"Polygoon187";"2110";"2110";"Versie 3";"Vegetatie";"structuurvormende sleutelsoorten";"b";"sleutelsoorten structuurvormend";"15";">=";"5";TRUE;0,105263157894737;2356;"2356";"Atlantic"
"PINK";"Polygoon187";"2110";"2110";"Versie 3";"Verstoring";"recreatie";"b";"intensieve recreatie";"1";"=";"0";FALSE;NA;2119;"2119";"Atlantic"
"PINK";"Polygoon188";"2110";"2110";"Versie 2.0";"Structuur";"dynamiek";"zb";"spontane verstuiving aanwezig";"1";"=";"1";TRUE;NA;2366;"2366 AND 2141";"Atlantic"
"PINK";"Polygoon188";"2110";"2110";"Versie 2.0";"Structuur";"dynamiek";"zb";"menselijke structuren aanwezig";"0";"=";"0";TRUE;NA;2141;"2366 AND 2141";"Atlantic"
"PINK";"Polygoon188";"2110";"2110";"Versie 2.0";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"1592";">=";"100";TRUE;NA;2272;"2272";"Atlantic"
"PINK";"Polygoon188";"2110";"2110";"Versie 2.0";"Structuur";"vorming vloedmerk";"b";"organisch materiaal aanwezig";NA;"=";"1";NA;NA;2292;"2292";"Atlantic"
"PINK";"Polygoon188";"2110";"2110";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"bedekking Biestarwegras";"15";">=";"la";TRUE;NA;667;"667 AND 1843";"Atlantic"
"PINK";"Polygoon188";"2110";"2110";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"bedekking vloedmerkvegetatie";"0";">=";"r";FALSE;NA;1843;"667 AND 1843";"Atlantic"
"PINK";"Polygoon188";"2110";"2110";"Versie 2.0";"Verstoring";"recreatie";"b";"recreatie";"1";"=";"0";FALSE;NA;2300;"2300";"Atlantic"
"PINK";"Polygoon188";"2110";"2110";"Versie 3";"Structuur";"dynamiek";"zb";"spontane verstuiving aanwezig";"1";"=";"1";TRUE;NA;2365;"2365 AND 2140";"Atlantic"
"PINK";"Polygoon188";"2110";"2110";"Versie 3";"Structuur";"dynamiek";"zb";"menselijke structuren aanwezig";"0";"=";"1";TRUE;NA;2140;"2365 AND 2140";"Atlantic"
"PINK";"Polygoon188";"2110";"2110";"Versie 3";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"1592";">=";"100";TRUE;NA;2274;"2274";"Atlantic"
"PINK";"Polygoon188";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"4";FALSE;NA;284;"284 OR 661";"Atlantic"
"PINK";"Polygoon188";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"bedekking aanvullende sleutelsoorten";"0";">=";"T";FALSE;NA;661;"284 OR 661";"Atlantic"
"PINK";"Polygoon188";"2110";"2110";"Versie 3";"Vegetatie";"structuurvormende sleutelsoorten";"b";"sleutelsoorten structuurvormend";"15";">=";"5";TRUE;0,105263157894737;2356;"2356";"Atlantic"
"PINK";"Polygoon188";"2110";"2110";"Versie 3";"Verstoring";"recreatie";"b";"intensieve recreatie";"1";"=";"0";FALSE;NA;2119;"2119";"Atlantic"
"PINK";"Polygoon189";"2110";"2110";"Versie 2.0";"Structuur";"dynamiek";"zb";"spontane verstuiving aanwezig";"1";"=";"1";TRUE;NA;2366;"2366 AND 2141";"Atlantic"
"PINK";"Polygoon189";"2110";"2110";"Versie 2.0";"Structuur";"dynamiek";"zb";"menselijke structuren aanwezig";"0";"=";"0";TRUE;NA;2141;"2366 AND 2141";"Atlantic"
"PINK";"Polygoon189";"2110";"2110";"Versie 2.0";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"1716";">=";"100";TRUE;NA;2272;"2272";"Atlantic"
"PINK";"Polygoon189";"2110";"2110";"Versie 2.0";"Structuur";"vorming vloedmerk";"b";"organisch materiaal aanwezig";NA;"=";"1";NA;NA;2292;"2292";"Atlantic"
"PINK";"Polygoon189";"2110";"2110";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"bedekking Biestarwegras";"15";">=";"la";TRUE;NA;667;"667 AND 1843";"Atlantic"
"PINK";"Polygoon189";"2110";"2110";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"bedekking vloedmerkvegetatie";"3";">=";"r";TRUE;NA;1843;"667 AND 1843";"Atlantic"
"PINK";"Polygoon189";"2110";"2110";"Versie 2.0";"Verstoring";"recreatie";"b";"recreatie";"1";"=";"0";FALSE;NA;2300;"2300";"Atlantic"
"PINK";"Polygoon189";"2110";"2110";"Versie 3";"Structuur";"dynamiek";"zb";"spontane verstuiving aanwezig";"1";"=";"1";TRUE;NA;2365;"2365 AND 2140";"Atlantic"
"PINK";"Polygoon189";"2110";"2110";"Versie 3";"Structuur";"dynamiek";"zb";"menselijke structuren aanwezig";"0";"=";"1";TRUE;NA;2140;"2365 AND 2140";"Atlantic"
"PINK";"Polygoon189";"2110";"2110";"Versie 3";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"1716";">=";"100";TRUE;NA;2274;"2274";"Atlantic"
"PINK";"Polygoon189";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"aantal sleutelsoorten";"3";">=";"4";FALSE;NA;284;"284 OR 661";"Atlantic"
"PINK";"Polygoon189";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"bedekking aanvullende sleutelsoorten";"3";">=";"T";TRUE;NA;661;"284 OR 661";"Atlantic"
"PINK";"Polygoon189";"2110";"2110";"Versie 3";"Vegetatie";"structuurvormende sleutelsoorten";"b";"sleutelsoorten structuurvormend";"15";">=";"5";TRUE;0,105263157894737;2356;"2356";"Atlantic"
"PINK";"Polygoon189";"2110";"2110";"Versie 3";"Verstoring";"recreatie";"b";"intensieve recreatie";"1";"=";"0";FALSE;NA;2119;"2119";"Atlantic"
"PINK";"Polygoon19";"2110";"2110";"Versie 2.0";"Structuur";"dynamiek";"zb";"spontane verstuiving aanwezig";"1";"=";"1";TRUE;NA;2366;"2366 AND 2141";"Atlantic"
"PINK";"Polygoon19";"2110";"2110";"Versie 2.0";"Structuur";"dynamiek";"zb";"menselijke structuren aanwezig";"0";"=";"0";TRUE;NA;2141;"2366 AND 2141";"Atlantic"
"PINK";"Polygoon19";"2110";"2110";"Versie 2.0";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"3586";">=";"100";TRUE;NA;2272;"2272";"Atlantic"
"PINK";"Polygoon19";"2110";"2110";"Versie 2.0";"Structuur";"vorming vloedmerk";"b";"organisch materiaal aanwezig";NA;"=";"1";NA;NA;2292;"2292";"Atlantic"
"PINK";"Polygoon19";"2110";"2110";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"bedekking Biestarwegras";"15";">=";"la";TRUE;NA;667;"667 AND 1843";"Atlantic"
"PINK";"Polygoon19";"2110";"2110";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"bedekking vloedmerkvegetatie";"3";">=";"r";TRUE;NA;1843;"667 AND 1843";"Atlantic"
"PINK";"Polygoon19";"2110";"2110";"Versie 2.0";"Verstoring";"recreatie";"b";"recreatie";"0";"=";"0";TRUE;NA;2300;"2300";"Atlantic"
"PINK";"Polygoon19";"2110";"2110";"Versie 3";"Structuur";"dynamiek";"zb";"spontane verstuiving aanwezig";"1";"=";"1";TRUE;NA;2365;"2365 AND 2140";"Atlantic"
"PINK";"Polygoon19";"2110";"2110";"Versie 3";"Structuur";"dynamiek";"zb";"menselijke structuren aanwezig";"0";"=";"1";TRUE;NA;2140;"2365 AND 2140";"Atlantic"
"PINK";"Polygoon19";"2110";"2110";"Versie 3";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"3586";">=";"100";TRUE;NA;2274;"2274";"Atlantic"
"PINK";"Polygoon19";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"aantal sleutelsoorten";"3";">=";"4";FALSE;NA;284;"284 OR 661";"Atlantic"
"PINK";"Polygoon19";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"bedekking aanvullende sleutelsoorten";"3";">=";"T";TRUE;NA;661;"284 OR 661";"Atlantic"
"PINK";"Polygoon19";"2110";"2110";"Versie 3";"Vegetatie";"structuurvormende sleutelsoorten";"b";"sleutelsoorten structuurvormend";"15";">=";"5";TRUE;0,105263157894737;2356;"2356";"Atlantic"
"PINK";"Polygoon19";"2110";"2110";"Versie 3";"Verstoring";"recreatie";"b";"intensieve recreatie";"0";"=";"0";TRUE;NA;2119;"2119";"Atlantic"
"PINK";"Polygoon190";"2110";"2110";"Versie 2.0";"Structuur";"dynamiek";"zb";"spontane verstuiving aanwezig";"1";"=";"1";TRUE;NA;2366;"2366 AND 2141";"Atlantic"
"PINK";"Polygoon190";"2110";"2110";"Versie 2.0";"Structuur";"dynamiek";"zb";"menselijke structuren aanwezig";"0";"=";"0";TRUE;NA;2141;"2366 AND 2141";"Atlantic"
"PINK";"Polygoon190";"2110";"2110";"Versie 2.0";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"6564";">=";"100";TRUE;NA;2272;"2272";"Atlantic"
"PINK";"Polygoon190";"2110";"2110";"Versie 2.0";"Structuur";"vorming vloedmerk";"b";"organisch materiaal aanwezig";NA;"=";"1";NA;NA;2292;"2292";"Atlantic"
"PINK";"Polygoon190";"2110";"2110";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"bedekking Biestarwegras";"15";">=";"la";TRUE;NA;667;"667 AND 1843";"Atlantic"
"PINK";"Polygoon190";"2110";"2110";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"bedekking vloedmerkvegetatie";"1.5";">=";"r";TRUE;NA;1843;"667 AND 1843";"Atlantic"
"PINK";"Polygoon190";"2110";"2110";"Versie 2.0";"Verstoring";"recreatie";"b";"recreatie";"1";"=";"0";FALSE;NA;2300;"2300";"Atlantic"
"PINK";"Polygoon190";"2110";"2110";"Versie 3";"Structuur";"dynamiek";"zb";"spontane verstuiving aanwezig";"1";"=";"1";TRUE;NA;2365;"2365 AND 2140";"Atlantic"
"PINK";"Polygoon190";"2110";"2110";"Versie 3";"Structuur";"dynamiek";"zb";"menselijke structuren aanwezig";"0";"=";"1";TRUE;NA;2140;"2365 AND 2140";"Atlantic"
"PINK";"Polygoon190";"2110";"2110";"Versie 3";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"6564";">=";"100";TRUE;NA;2274;"2274";"Atlantic"
"PINK";"Polygoon190";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"aantal sleutelsoorten";"3";">=";"4";FALSE;NA;284;"284 OR 661";"Atlantic"
"PINK";"Polygoon190";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"bedekking aanvullende sleutelsoorten";"1.5";">=";"T";FALSE;NA;661;"284 OR 661";"Atlantic"
"PINK";"Polygoon190";"2110";"2110";"Versie 3";"Vegetatie";"structuurvormende sleutelsoorten";"b";"sleutelsoorten structuurvormend";"15";">=";"5";TRUE;0,105263157894737;2356;"2356";"Atlantic"
"PINK";"Polygoon190";"2110";"2110";"Versie 3";"Verstoring";"recreatie";"b";"intensieve recreatie";"1";"=";"0";FALSE;NA;2119;"2119";"Atlantic"
"PINK";"Polygoon191";"2110";"2110";"Versie 2.0";"Structuur";"dynamiek";"zb";"spontane verstuiving aanwezig";"1";"=";"1";TRUE;NA;2366;"2366 AND 2141";"Atlantic"
"PINK";"Polygoon191";"2110";"2110";"Versie 2.0";"Structuur";"dynamiek";"zb";"menselijke structuren aanwezig";"0";"=";"0";TRUE;NA;2141;"2366 AND 2141";"Atlantic"
"PINK";"Polygoon191";"2110";"2110";"Versie 2.0";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"16356";">=";"100";TRUE;NA;2272;"2272";"Atlantic"
"PINK";"Polygoon191";"2110";"2110";"Versie 2.0";"Structuur";"vorming vloedmerk";"b";"organisch materiaal aanwezig";NA;"=";"1";NA;NA;2292;"2292";"Atlantic"
"PINK";"Polygoon191";"2110";"2110";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"bedekking Biestarwegras";"15";">=";"la";TRUE;NA;667;"667 AND 1843";"Atlantic"
"PINK";"Polygoon191";"2110";"2110";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"bedekking vloedmerkvegetatie";NA;">=";"r";NA;NA;1843;"667 AND 1843";"Atlantic"
"PINK";"Polygoon191";"2110";"2110";"Versie 2.0";"Verstoring";"recreatie";"b";"recreatie";"1";"=";"0";FALSE;NA;2300;"2300";"Atlantic"
"PINK";"Polygoon191";"2110";"2110";"Versie 3";"Structuur";"dynamiek";"zb";"spontane verstuiving aanwezig";"1";"=";"1";TRUE;NA;2365;"2365 AND 2140";"Atlantic"
"PINK";"Polygoon191";"2110";"2110";"Versie 3";"Structuur";"dynamiek";"zb";"menselijke structuren aanwezig";"0";"=";"1";TRUE;NA;2140;"2365 AND 2140";"Atlantic"
"PINK";"Polygoon191";"2110";"2110";"Versie 3";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"16356";">=";"100";TRUE;NA;2274;"2274";"Atlantic"
"PINK";"Polygoon191";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"aantal sleutelsoorten";"2";">=";"4";FALSE;NA;284;"284 OR 661";"Atlantic"
"PINK";"Polygoon191";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"bedekking aanvullende sleutelsoorten";NA;">=";"T";NA;NA;661;"284 OR 661";"Atlantic"
"PINK";"Polygoon191";"2110";"2110";"Versie 3";"Vegetatie";"structuurvormende sleutelsoorten";"b";"sleutelsoorten structuurvormend";"15";">=";"5";TRUE;0,105263157894737;2356;"2356";"Atlantic"
"PINK";"Polygoon191";"2110";"2110";"Versie 3";"Verstoring";"recreatie";"b";"intensieve recreatie";"1";"=";"0";FALSE;NA;2119;"2119";"Atlantic"
"PINK";"Polygoon192";"2110";"2110";"Versie 2.0";"Structuur";"dynamiek";"zb";"spontane verstuiving aanwezig";"1";"=";"1";TRUE;NA;2366;"2366 AND 2141";"Atlantic"
"PINK";"Polygoon192";"2110";"2110";"Versie 2.0";"Structuur";"dynamiek";"zb";"menselijke structuren aanwezig";"0";"=";"0";TRUE;NA;2141;"2366 AND 2141";"Atlantic"
"PINK";"Polygoon192";"2110";"2110";"Versie 2.0";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"2961";">=";"100";TRUE;NA;2272;"2272";"Atlantic"
"PINK";"Polygoon192";"2110";"2110";"Versie 2.0";"Structuur";"vorming vloedmerk";"b";"organisch materiaal aanwezig";NA;"=";"1";NA;NA;2292;"2292";"Atlantic"
"PINK";"Polygoon192";"2110";"2110";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"bedekking Biestarwegras";"15";">=";"la";TRUE;NA;667;"667 AND 1843";"Atlantic"
"PINK";"Polygoon192";"2110";"2110";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"bedekking vloedmerkvegetatie";"0";">=";"r";FALSE;NA;1843;"667 AND 1843";"Atlantic"
"PINK";"Polygoon192";"2110";"2110";"Versie 2.0";"Verstoring";"recreatie";"b";"recreatie";"1";"=";"0";FALSE;NA;2300;"2300";"Atlantic"
"PINK";"Polygoon192";"2110";"2110";"Versie 3";"Structuur";"dynamiek";"zb";"spontane verstuiving aanwezig";"1";"=";"1";TRUE;NA;2365;"2365 AND 2140";"Atlantic"
"PINK";"Polygoon192";"2110";"2110";"Versie 3";"Structuur";"dynamiek";"zb";"menselijke structuren aanwezig";"0";"=";"1";TRUE;NA;2140;"2365 AND 2140";"Atlantic"
"PINK";"Polygoon192";"2110";"2110";"Versie 3";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"2961";">=";"100";TRUE;NA;2274;"2274";"Atlantic"
"PINK";"Polygoon192";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"4";FALSE;NA;284;"284 OR 661";"Atlantic"
"PINK";"Polygoon192";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"bedekking aanvullende sleutelsoorten";"0";">=";"T";FALSE;NA;661;"284 OR 661";"Atlantic"
"PINK";"Polygoon192";"2110";"2110";"Versie 3";"Vegetatie";"structuurvormende sleutelsoorten";"b";"sleutelsoorten structuurvormend";"15";">=";"5";TRUE;0,105263157894737;2356;"2356";"Atlantic"
"PINK";"Polygoon192";"2110";"2110";"Versie 3";"Verstoring";"recreatie";"b";"intensieve recreatie";"1";"=";"0";FALSE;NA;2119;"2119";"Atlantic"
"PINK";"Polygoon193";"2110";"2110";"Versie 2.0";"Structuur";"dynamiek";"zb";"spontane verstuiving aanwezig";"1";"=";"1";TRUE;NA;2366;"2366 AND 2141";"Atlantic"
"PINK";"Polygoon193";"2110";"2110";"Versie 2.0";"Structuur";"dynamiek";"zb";"menselijke structuren aanwezig";"0";"=";"0";TRUE;NA;2141;"2366 AND 2141";"Atlantic"
"PINK";"Polygoon193";"2110";"2110";"Versie 2.0";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"8488";">=";"100";TRUE;NA;2272;"2272";"Atlantic"
"PINK";"Polygoon193";"2110";"2110";"Versie 2.0";"Structuur";"vorming vloedmerk";"b";"organisch materiaal aanwezig";NA;"=";"1";NA;NA;2292;"2292";"Atlantic"
"PINK";"Polygoon193";"2110";"2110";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"bedekking Biestarwegras";"15";">=";"la";TRUE;NA;667;"667 AND 1843";"Atlantic"
"PINK";"Polygoon193";"2110";"2110";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"bedekking vloedmerkvegetatie";"0";">=";"r";FALSE;NA;1843;"667 AND 1843";"Atlantic"
"PINK";"Polygoon193";"2110";"2110";"Versie 2.0";"Verstoring";"recreatie";"b";"recreatie";"1";"=";"0";FALSE;NA;2300;"2300";"Atlantic"
"PINK";"Polygoon193";"2110";"2110";"Versie 3";"Structuur";"dynamiek";"zb";"spontane verstuiving aanwezig";"1";"=";"1";TRUE;NA;2365;"2365 AND 2140";"Atlantic"
"PINK";"Polygoon193";"2110";"2110";"Versie 3";"Structuur";"dynamiek";"zb";"menselijke structuren aanwezig";"0";"=";"1";TRUE;NA;2140;"2365 AND 2140";"Atlantic"
"PINK";"Polygoon193";"2110";"2110";"Versie 3";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"8488";">=";"100";TRUE;NA;2274;"2274";"Atlantic"
"PINK";"Polygoon193";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"4";FALSE;NA;284;"284 OR 661";"Atlantic"
"PINK";"Polygoon193";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"bedekking aanvullende sleutelsoorten";"0";">=";"T";FALSE;NA;661;"284 OR 661";"Atlantic"
"PINK";"Polygoon193";"2110";"2110";"Versie 3";"Vegetatie";"structuurvormende sleutelsoorten";"b";"sleutelsoorten structuurvormend";"15";">=";"5";TRUE;0,105263157894737;2356;"2356";"Atlantic"
"PINK";"Polygoon193";"2110";"2110";"Versie 3";"Verstoring";"recreatie";"b";"intensieve recreatie";"1";"=";"0";FALSE;NA;2119;"2119";"Atlantic"
"PINK";"Polygoon194";"2110";"2110";"Versie 2.0";"Structuur";"dynamiek";"zb";"spontane verstuiving aanwezig";"1";"=";"1";TRUE;NA;2366;"2366 AND 2141";"Atlantic"
"PINK";"Polygoon194";"2110";"2110";"Versie 2.0";"Structuur";"dynamiek";"zb";"menselijke structuren aanwezig";"0";"=";"0";TRUE;NA;2141;"2366 AND 2141";"Atlantic"
"PINK";"Polygoon194";"2110";"2110";"Versie 2.0";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"9492";">=";"100";TRUE;NA;2272;"2272";"Atlantic"
"PINK";"Polygoon194";"2110";"2110";"Versie 2.0";"Structuur";"vorming vloedmerk";"b";"organisch materiaal aanwezig";NA;"=";"1";NA;NA;2292;"2292";"Atlantic"
"PINK";"Polygoon194";"2110";"2110";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"bedekking Biestarwegras";"15";">=";"la";TRUE;NA;667;"667 AND 1843";"Atlantic"
"PINK";"Polygoon194";"2110";"2110";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"bedekking vloedmerkvegetatie";NA;">=";"r";NA;NA;1843;"667 AND 1843";"Atlantic"
"PINK";"Polygoon194";"2110";"2110";"Versie 2.0";"Verstoring";"recreatie";"b";"recreatie";"1";"=";"0";FALSE;NA;2300;"2300";"Atlantic"
"PINK";"Polygoon194";"2110";"2110";"Versie 3";"Structuur";"dynamiek";"zb";"spontane verstuiving aanwezig";"1";"=";"1";TRUE;NA;2365;"2365 AND 2140";"Atlantic"
"PINK";"Polygoon194";"2110";"2110";"Versie 3";"Structuur";"dynamiek";"zb";"menselijke structuren aanwezig";"0";"=";"1";TRUE;NA;2140;"2365 AND 2140";"Atlantic"
"PINK";"Polygoon194";"2110";"2110";"Versie 3";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"9492";">=";"100";TRUE;NA;2274;"2274";"Atlantic"
"PINK";"Polygoon194";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"aantal sleutelsoorten";"2";">=";"4";FALSE;NA;284;"284 OR 661";"Atlantic"
"PINK";"Polygoon194";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"bedekking aanvullende sleutelsoorten";NA;">=";"T";NA;NA;661;"284 OR 661";"Atlantic"
"PINK";"Polygoon194";"2110";"2110";"Versie 3";"Vegetatie";"structuurvormende sleutelsoorten";"b";"sleutelsoorten structuurvormend";"15";">=";"5";TRUE;0,105263157894737;2356;"2356";"Atlantic"
"PINK";"Polygoon194";"2110";"2110";"Versie 3";"Verstoring";"recreatie";"b";"intensieve recreatie";"1";"=";"0";FALSE;NA;2119;"2119";"Atlantic"
"PINK";"Polygoon195";"2110";"2110";"Versie 2.0";"Structuur";"dynamiek";"zb";"spontane verstuiving aanwezig";"1";"=";"1";TRUE;NA;2366;"2366 AND 2141";"Atlantic"
"PINK";"Polygoon195";"2110";"2110";"Versie 2.0";"Structuur";"dynamiek";"zb";"menselijke structuren aanwezig";"0";"=";"0";TRUE;NA;2141;"2366 AND 2141";"Atlantic"
"PINK";"Polygoon195";"2110";"2110";"Versie 2.0";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"43";">=";"100";FALSE;NA;2272;"2272";"Atlantic"
"PINK";"Polygoon195";"2110";"2110";"Versie 2.0";"Structuur";"vorming vloedmerk";"b";"organisch materiaal aanwezig";NA;"=";"1";NA;NA;2292;"2292";"Atlantic"
"PINK";"Polygoon195";"2110";"2110";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"bedekking Biestarwegras";"15";">=";"la";TRUE;NA;667;"667 AND 1843";"Atlantic"
"PINK";"Polygoon195";"2110";"2110";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"bedekking vloedmerkvegetatie";"0";">=";"r";FALSE;NA;1843;"667 AND 1843";"Atlantic"
"PINK";"Polygoon195";"2110";"2110";"Versie 2.0";"Verstoring";"recreatie";"b";"recreatie";"1";"=";"0";FALSE;NA;2300;"2300";"Atlantic"
"PINK";"Polygoon195";"2110";"2110";"Versie 3";"Structuur";"dynamiek";"zb";"spontane verstuiving aanwezig";"1";"=";"1";TRUE;NA;2365;"2365 AND 2140";"Atlantic"
"PINK";"Polygoon195";"2110";"2110";"Versie 3";"Structuur";"dynamiek";"zb";"menselijke structuren aanwezig";"0";"=";"1";TRUE;NA;2140;"2365 AND 2140";"Atlantic"
"PINK";"Polygoon195";"2110";"2110";"Versie 3";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"43";">=";"100";FALSE;NA;2274;"2274";"Atlantic"
"PINK";"Polygoon195";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"aantal sleutelsoorten";"2";">=";"4";FALSE;NA;284;"284 OR 661";"Atlantic"
"PINK";"Polygoon195";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"bedekking aanvullende sleutelsoorten";"0";">=";"T";FALSE;NA;661;"284 OR 661";"Atlantic"
"PINK";"Polygoon195";"2110";"2110";"Versie 3";"Vegetatie";"structuurvormende sleutelsoorten";"b";"sleutelsoorten structuurvormend";"15";">=";"5";TRUE;0,105263157894737;2356;"2356";"Atlantic"
"PINK";"Polygoon195";"2110";"2110";"Versie 3";"Verstoring";"recreatie";"b";"intensieve recreatie";"1";"=";"0";FALSE;NA;2119;"2119";"Atlantic"
"PINK";"Polygoon196";"2110";"2110";"Versie 2.0";"Structuur";"dynamiek";"zb";"spontane verstuiving aanwezig";"1";"=";"1";TRUE;NA;2366;"2366 AND 2141";"Atlantic"
"PINK";"Polygoon196";"2110";"2110";"Versie 2.0";"Structuur";"dynamiek";"zb";"menselijke structuren aanwezig";"0";"=";"0";TRUE;NA;2141;"2366 AND 2141";"Atlantic"
"PINK";"Polygoon196";"2110";"2110";"Versie 2.0";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"2034";">=";"100";TRUE;NA;2272;"2272";"Atlantic"
"PINK";"Polygoon196";"2110";"2110";"Versie 2.0";"Structuur";"vorming vloedmerk";"b";"organisch materiaal aanwezig";NA;"=";"1";NA;NA;2292;"2292";"Atlantic"
"PINK";"Polygoon196";"2110";"2110";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"bedekking Biestarwegras";"15";">=";"la";TRUE;NA;667;"667 AND 1843";"Atlantic"
"PINK";"Polygoon196";"2110";"2110";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"bedekking vloedmerkvegetatie";"0";">=";"r";FALSE;NA;1843;"667 AND 1843";"Atlantic"
"PINK";"Polygoon196";"2110";"2110";"Versie 2.0";"Verstoring";"recreatie";"b";"recreatie";"0";"=";"0";TRUE;NA;2300;"2300";"Atlantic"
"PINK";"Polygoon196";"2110";"2110";"Versie 3";"Structuur";"dynamiek";"zb";"spontane verstuiving aanwezig";"1";"=";"1";TRUE;NA;2365;"2365 AND 2140";"Atlantic"
"PINK";"Polygoon196";"2110";"2110";"Versie 3";"Structuur";"dynamiek";"zb";"menselijke structuren aanwezig";"0";"=";"1";TRUE;NA;2140;"2365 AND 2140";"Atlantic"
"PINK";"Polygoon196";"2110";"2110";"Versie 3";"Structuur";"oppervlakte";"zb";"oppervlakte in m²";"2034";">=";"100";TRUE;NA;2274;"2274";"Atlantic"
"PINK";"Polygoon196";"2110";"2110";"Versie 3";"Vegetatie";"aanvullende sleutelsoorten";"b";"aantal sleutelsoorten";"2";">=";"4";FALSE;NA;284;"284 OR 661";"Atlantic"
