"Meetnet";"Periode";"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Phab";"Versie";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb";"nGunstig";"nIndicatoren";"n_zb_Ongunstig";"AandeelGunstig";"Status_habitatvlek"
"VBI";2;"VBI347104_2";"347104";"9120";"9120";70;"Versie 2.0";"Binnen";"Continental";0,99;61,3330985915493;0,99;5;11;2;45,4545454545455;0
"VBI";2;"VBI347104_2";"347104";"9120";"9120";70;"Versie 3";"Binnen";"Continental";0,99;61,3330985915493;0,99;5;10;2;50;0
"VBI";2;"VBI348116_2";"348116";"9160";"9160";100;"Versie 2.0";"Binnen";"Continental";0,8;73,8259259259259;0,8;6;10;2;60;0
"VBI";2;"VBI348116_2";"348116";"9160";"9160";100;"Versie 3";"Binnen";"Continental";0,8;73,8259259259259;0,8;7;10;3;70;0
"VBI";2;"VBI348129_2";"348129";"9160";"9160";60;"Versie 2.0";"Buiten";"Continental";1;76,021052631579;1,02973381881936;5;10;2;50;0
"VBI";2;"VBI348129_2";"348129";"9160";"9160";60;"Versie 3";"Buiten";"Continental";1;76,021052631579;1,02973381881936;7;10;2;70;0
"VBI";2;"VBI348139_2";"348139";"9110";"9110";100;"Versie 2.0";"Binnen";"Continental";1;160,85;5,01090342679128;9;10;0;90;1
"VBI";2;"VBI348139_2";"348139";"9110";"9110";100;"Versie 3";"Binnen";"Continental";1;160,85;5,01090342679128;9;10;0;90;1
"VBI";2;"VBI348140_2";"348140";"9110";"9110";100;"Versie 2.0";"Binnen";"Continental";1;160,85;5,01090342679128;8;10;0;80;1
"VBI";2;"VBI348140_2";"348140";"9110";"9110";100;"Versie 3";"Binnen";"Continental";1;160,85;5,01090342679128;8;10;0;80;1
"VBI";2;"VBI348156_2";"348156";"9110";"9110";100;"Versie 2.0";"Buiten";"Continental";1;32,1;1;8;10;0;80;1
"VBI";2;"VBI348156_2";"348156";"9110";"9110";100;"Versie 3";"Buiten";"Continental";1;32,1;1;8;10;0;80;1
"VBI";2;"VBI35106_2";"35106";"91E0";"91E0_vn";70;"Versie 2.0";"Buiten";"Atlantic";1;59,7625;1;6;10;1;60;0
"VBI";2;"VBI35106_2";"35106";"91E0";"91E0_vn";70;"Versie 3";"Buiten";"Atlantic";1;59,7625;1;7;10;1;70;0
"VBI";2;"VBI35157_2";"35157";"9190";"9190";50;"Versie 2.0";"Buiten";"Atlantic";0,83;75,7607142857143;1,09951727324957;4;11;2;36,3636363636364;0
"VBI";2;"VBI35157_2";"35157";"9190";"9190";50;"Versie 3";"Buiten";"Atlantic";0,83;75,7607142857143;1,09951727324957;4;10;2;40;0
"VBI";2;"VBI383011_2";"383011";"91E0";"91E0_vc";70;"Versie 2.0";"Buiten";"Atlantic";0,73;18,47;0,999735541275333;5;9;1;55,5555555555556;0
"VBI";2;"VBI383011_2";"383011";"91E0";"91E0_vc";70;"Versie 3";"Buiten";"Atlantic";0,73;18,47;0,999735541275333;5;10;3;50;0
"VBI";2;"VBI384016_2";"384016";"9130";"9130";100;"Versie 2.0";"Binnen";"Atlantic";1;1,18965517241379;1;6;10;2;60;0
"VBI";2;"VBI384016_2";"384016";"9130";"9130";100;"Versie 3";"Binnen";"Atlantic";1;1,18965517241379;1;4;10;4;40;0
"VBI";2;"VBI384032_2";"384032";"9130";"9130";100;"Versie 2.0";"Binnen";"Atlantic";1;1,18965517241379;1;8;10;0;80;1
"VBI";2;"VBI384032_2";"384032";"9130";"9130";100;"Versie 3";"Binnen";"Atlantic";1;1,18965517241379;1;9;10;0;90;1
"VBI";2;"VBI391033_2";"391033";"9130";"9130";100;"Versie 2.0";"Binnen";"Atlantic";1;1,18965517241379;1;9;10;0;90;1
"VBI";2;"VBI391033_2";"391033";"9130";"9130";100;"Versie 3";"Binnen";"Atlantic";1;1,18965517241379;1;10;10;0;100;1
"VBI";2;"VBI392005_2";"392005";"9120";"9120";70;"Versie 2.0";"Buiten";"Atlantic";0,98;66,6438016528926;1,06485612368578;6;11;1;54,5454545454545;0
"VBI";2;"VBI392005_2";"392005";"9120";"9120";70;"Versie 3";"Buiten";"Atlantic";0,98;66,6438016528926;1,06485612368578;5;10;1;50;0
"VBI";2;"VBI392014_2";"392014";"91E0";"91E0_va";70;"Versie 2.0";"Binnen";"Atlantic";0,99;52,8133333333333;0,99;9;10;0;90;1
"VBI";2;"VBI392014_2";"392014";"91E0";"91E0_va";70;"Versie 3";"Binnen";"Atlantic";0,99;52,8133333333333;0,99;10;10;0;100;1
"VBI";2;"VBI392037_2";"392037";"9120";"9120";70;"Versie 2.0";"Binnen";"Atlantic";0,54;61,3330985915493;0,54;6;11;2;54,5454545454545;0
"VBI";2;"VBI392037_2";"392037";"9120";"9120";70;"Versie 3";"Binnen";"Atlantic";0,54;61,3330985915493;0,54;6;10;2;60;0
"VBI";2;"VBI392040_2";"392040";"9120";"9120";95;"Versie 2.0";"Binnen";"Atlantic";0,92;61,3330985915493;0,92;7;11;2;63,6363636363636;0
"VBI";2;"VBI392040_2";"392040";"9120";"9120";95;"Versie 3";"Binnen";"Atlantic";0,92;61,3330985915493;0,92;7;10;2;70;0
"VBI";2;"VBI392046_2";"392046";"9130";"9130";100;"Versie 2.0";"Binnen";"Atlantic";1;1,18965517241379;1;7;10;0;70;1
"VBI";2;"VBI392046_2";"392046";"9130";"9130";100;"Versie 3";"Binnen";"Atlantic";1;1,18965517241379;1;8;10;1;80;0
"VBI";2;"VBI392047_2";"392047";"9130";"9130";100;"Versie 2.0";"Binnen";"Atlantic";1;1,18965517241379;1;6;10;0;60;1
"VBI";2;"VBI392047_2";"392047";"9130";"9130";100;"Versie 3";"Binnen";"Atlantic";1;1,18965517241379;1;8;10;0;80;1
"VBI";2;"VBI392054_2";"392054";"9130";"9130";100;"Versie 2.0";"Binnen";"Atlantic";1;1,18965517241379;1;7;10;0;70;1
"VBI";2;"VBI392054_2";"392054";"9130";"9130";100;"Versie 3";"Binnen";"Atlantic";1;1,18965517241379;1;9;10;0;90;1
"VBI";2;"VBI392055_2";"392055";"9130";"9130";100;"Versie 2.0";"Binnen";"Atlantic";1;1,18965517241379;1;7;10;0;70;1
"VBI";2;"VBI392055_2";"392055";"9130";"9130";100;"Versie 3";"Binnen";"Atlantic";1;1,18965517241379;1;9;10;0;90;1
"VBI";2;"VBI392059_2";"392059";"9130";"9130";100;"Versie 2.0";"Binnen";"Atlantic";1;1,18965517241379;1;6;10;0;60;1
"VBI";2;"VBI392059_2";"392059";"9130";"9130";100;"Versie 3";"Binnen";"Atlantic";1;1,18965517241379;1;8;10;0;80;1
"VBI";2;"VBI392060_2";"392060";"9130";"9130";100;"Versie 2.0";"Binnen";"Atlantic";1;1,18965517241379;1;7;10;1;70;0
"VBI";2;"VBI392060_2";"392060";"9130";"9130";100;"Versie 3";"Binnen";"Atlantic";1;1,18965517241379;1;8;10;1;80;0
"VBI";2;"VBI392063_2";"392063";"9130";"9130";100;"Versie 2.0";"Binnen";"Atlantic";1;1,18965517241379;1;7;10;0;70;1
"VBI";2;"VBI392063_2";"392063";"9130";"9130";100;"Versie 3";"Binnen";"Atlantic";1;1,18965517241379;1;9;10;0;90;1
"VBI";2;"VBI392067_2";"392067";"9130";"9130";100;"Versie 2.0";"Binnen";"Atlantic";1;1,18965517241379;1;7;10;0;70;1
"VBI";2;"VBI392067_2";"392067";"9130";"9130";100;"Versie 3";"Binnen";"Atlantic";1;1,18965517241379;1;9;10;0;90;1
"VBI";2;"VBI413019_2";"413019";"9160";"9160";100;"Versie 2.0";"Buiten";"Atlantic";1;76,021052631579;1,02973381881936;7;10;1;70;0
"VBI";2;"VBI413019_2";"413019";"9160";"9160";100;"Versie 3";"Buiten";"Atlantic";1;76,021052631579;1,02973381881936;6;10;2;60;0
"VBI";2;"VBI74049_2";"74049";"91E0";"91E0_vo";100;"Versie 2.0";"Binnen";"Atlantic";0,75;27,7333333333333;0,75;4;10;3;40;0
"VBI";2;"VBI74049_2";"74049";"91E0";"91E0_vo";100;"Versie 3";"Binnen";"Atlantic";0,75;27,7333333333333;0,75;5;10;3;50;0
"VBI";2;"VBI74050_2";"74050";"9190";"9190";50;"Versie 2.0";"Binnen";"Atlantic";0,93;57,19;0,93;5;11;3;45,4545454545455;0
"VBI";2;"VBI74050_2";"74050";"9190";"9190";50;"Versie 3";"Binnen";"Atlantic";0,93;57,19;0,93;7;10;2;70;0
"VBI";2;"VBI74067_2";"74067";"9190";"9190";70;"Versie 2.0";"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478;7;11;1;63,6363636363636;0
"VBI";2;"VBI74067_2";"74067";"9190";"9190";70;"Versie 3";"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478;7;10;1;70;0
"VBI";2;"VBI74090_2";"74090";"9190";"9190";100;"Versie 2.0";"Binnen";"Atlantic";1;57,19;1;5;11;1;45,4545454545455;0
"VBI";2;"VBI74090_2";"74090";"9190";"9190";100;"Versie 3";"Binnen";"Atlantic";1;57,19;1;5;10;1;50;0
"VBI";2;"VBI74143_2";"74143";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;6;11;2;54,5454545454545;0
"VBI";2;"VBI74143_2";"74143";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;5;10;2;50;0
"VBI";2;"VBI77038_2";"77038";"9190";"9190";70;"Versie 2.0";"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478;6;11;1;54,5454545454545;0
"VBI";2;"VBI77038_2";"77038";"9190";"9190";70;"Versie 3";"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478;8;10;1;80;0
"VBI";2;"VBI78041_2";"78041";"9190";"9190";100;"Versie 2.0";"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478;5;11;1;45,4545454545455;0
"VBI";2;"VBI78041_2";"78041";"9190";"9190";100;"Versie 3";"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478;6;10;1;60;0
"VBI";2;"VBI78044_2";"78044";"9190";"9190";50;"Versie 2.0";"Binnen";"Atlantic";1;57,19;1;5;11;3;45,4545454545455;0
"VBI";2;"VBI78044_2";"78044";"9190";"9190";50;"Versie 3";"Binnen";"Atlantic";1;57,19;1;7;10;2;70;0
"VBI";2;"VBI78046_2";"78046";"9190";"9190";100;"Versie 2.0";"Binnen";"Atlantic";1;57,19;1;4;11;2;36,3636363636364;0
"VBI";2;"VBI78046_2";"78046";"9190";"9190";100;"Versie 3";"Binnen";"Atlantic";1;57,19;1;4;10;2;40;0
"VBI";2;"VBI78059_2";"78059";"9190";"9190";100;"Versie 2.0";"Buiten";"Atlantic";0,52;75,7607142857143;0,688854195288887;4;11;2;36,3636363636364;0
"VBI";2;"VBI78059_2";"78059";"9190";"9190";100;"Versie 3";"Buiten";"Atlantic";0,52;75,7607142857143;0,688854195288887;5;10;2;50;0
"VBI";2;"VBI78060_2";"78060";"9190";"9190";50;"Versie 2.0";"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478;3;11;3;27,2727272727273;0
"VBI";2;"VBI78060_2";"78060";"9190";"9190";50;"Versie 3";"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478;6;10;2;60;0
"VBI";2;"VBI78135_2";"78135";"9190";"9190";50;"Versie 2.0";"Binnen";"Atlantic";0,8;57,19;0,8;7;11;2;63,6363636363636;0
"VBI";2;"VBI78135_2";"78135";"9190";"9190";50;"Versie 3";"Binnen";"Atlantic";0,8;57,19;0,8;7;10;2;70;0
"VBI";2;"VBI78148_2";"78148";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;6;11;1;54,5454545454545;0
"VBI";2;"VBI78148_2";"78148";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;6;10;1;60;0
"VBI";2;"VBI78156_2";"78156";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;6;11;1;54,5454545454545;0
"VBI";2;"VBI78156_2";"78156";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;8;10;1;80;0
"VBI";2;"VBI81133_2";"81133";"9190";"9190";70;"Versie 2.0";"Binnen";"Atlantic";1;57,19;1;6;11;2;54,5454545454545;0
"VBI";2;"VBI81133_2";"81133";"9190";"9190";70;"Versie 3";"Binnen";"Atlantic";1;57,19;1;7;10;2;70;0
"VBI";2;"VBI84016_2";"84016";"91E0";"91E0_vn";100;"Versie 2.0";"Buiten";"Atlantic";1;59,7625;1;3;10;3;30;0
"VBI";2;"VBI84016_2";"84016";"91E0";"91E0_vn";100;"Versie 3";"Buiten";"Atlantic";1;59,7625;1;4;10;2;40;0
"VBI";2;"VBI85126_2";"85126";"9120";"9120";70;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;4;11;2;36,3636363636364;0
"VBI";2;"VBI85126_2";"85126";"9120";"9120";70;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;4;10;2;40;0
"VBI";2;"VBI85147_2";"85147";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;5;11;2;45,4545454545455;0
"VBI";2;"VBI85147_2";"85147";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;5;10;2;50;0
"VBI";2;"VBI85155_2";"85155";"9190";"9190";50;"Versie 2.0";"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478;6;11;2;54,5454545454545;0
"VBI";2;"VBI85155_2";"85155";"9190";"9190";50;"Versie 3";"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478;6;10;2;60;0
"VBI";2;"VBI86145_2";"86145";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";0,72;66,6438016528926;0,782343274544652;5;11;2;45,4545454545455;0
"VBI";2;"VBI86145_2";"86145";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";0,72;66,6438016528926;0,782343274544652;5;10;2;50;0
"VBI";2;"VBI88040_2";"88040";"9190";"9190";100;"Versie 2.0";"Binnen";"Atlantic";1;57,19;1;5;11;3;45,4545454545455;0
"VBI";2;"VBI88040_2";"88040";"9190";"9190";100;"Versie 3";"Binnen";"Atlantic";1;57,19;1;7;10;2;70;0
"VBI";2;"VBI88113_2";"88113";"9120";"9120";60;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;6;11;1;54,5454545454545;0
"VBI";2;"VBI88113_2";"88113";"9120";"9120";60;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;5;10;2;50;0
"VBI";2;"VBI88121_2";"88121";"9190";"9190";100;"Versie 2.0";"Binnen";"Atlantic";1;57,19;1;6;11;1;54,5454545454545;0
"VBI";2;"VBI88121_2";"88121";"9190";"9190";100;"Versie 3";"Binnen";"Atlantic";1;57,19;1;8;10;1;80;0
"VBI";2;"VBI88123_2";"88123";"9190";"9190";95;"Versie 2.0";"Binnen";"Atlantic";1;57,19;1;6;11;3;54,5454545454545;0
"VBI";2;"VBI88123_2";"88123";"9190";"9190";95;"Versie 3";"Binnen";"Atlantic";1;57,19;1;8;10;2;80;0
"VBI";2;"VBI88129_2";"88129";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";0,42;61,3330985915493;0,42;6;11;1;54,5454545454545;0
"VBI";2;"VBI88129_2";"88129";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";0,42;61,3330985915493;0,42;7;10;1;70;0
"VBI";2;"VBI88134_2";"88134";"9190";"9190";70;"Versie 2.0";"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478;5;11;2;45,4545454545455;0
"VBI";2;"VBI88134_2";"88134";"9190";"9190";70;"Versie 3";"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478;6;10;2;60;0
"VBI";2;"VBI88144_2";"88144";"91E0";"91E0_vm";100;"Versie 2.0";"Binnen";"Atlantic";0,87;68,8035714285714;0,87;5;10;1;50;0
"VBI";2;"VBI88144_2";"88144";"91E0";"91E0_vm";100;"Versie 3";"Binnen";"Atlantic";0,87;68,8035714285714;0,87;6;10;1;60;0
"VBI";2;"VBI88155_2";"88155";"9190";"9190";100;"Versie 2.0";"Binnen";"Atlantic";0,76;57,19;0,76;7;11;2;63,6363636363636;0
"VBI";2;"VBI88155_2";"88155";"9190";"9190";100;"Versie 3";"Binnen";"Atlantic";0,76;57,19;0,76;7;10;3;70;0
"VBI";2;"VBI88156_2";"88156";"91E0";"91E0_vm";100;"Versie 2.0";"Binnen";"Atlantic";1;68,8035714285714;1;5;10;1;50;0
"VBI";2;"VBI88156_2";"88156";"91E0";"91E0_vm";100;"Versie 3";"Binnen";"Atlantic";1;68,8035714285714;1;5;10;2;50;0
"VBI";2;"VBI88160_2";"88160";"91E0";"91E0_vm";80;"Versie 2.0";"Binnen";"Atlantic";1;68,8035714285714;1;6;10;2;60;0
"VBI";2;"VBI88160_2";"88160";"91E0";"91E0_vm";80;"Versie 3";"Binnen";"Atlantic";1;68,8035714285714;1;6;10;3;60;0
"VBI";2;"VBI91017_2";"91017";"9190";"9190";50;"Versie 2.0";"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478;5;11;2;45,4545454545455;0
"VBI";2;"VBI91017_2";"91017";"9190";"9190";50;"Versie 3";"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478;5;10;2;50;0
"VBI";2;"VBI95001_2";"95001";"9190";"9190";100;"Versie 2.0";"Binnen";"Atlantic";1;57,19;1;6;11;2;54,5454545454545;0
"VBI";2;"VBI95001_2";"95001";"9190";"9190";100;"Versie 3";"Binnen";"Atlantic";1;57,19;1;7;10;2;70;0
"VBI";2;"VBI95041_2";"95041";"91E0";"91E0_vo";100;"Versie 2.0";"Binnen";"Atlantic";1;27,7333333333333;1;5;10;2;50;0
"VBI";2;"VBI95041_2";"95041";"91E0";"91E0_vo";100;"Versie 3";"Binnen";"Atlantic";1;27,7333333333333;1;7;10;2;70;0
"VBI";2;"VBI96073_2";"96073";"9190";"9190";100;"Versie 2.0";"Binnen";"Atlantic";0,5;57,19;0,5;5;11;3;45,4545454545455;0
"VBI";2;"VBI96073_2";"96073";"9190";"9190";100;"Versie 3";"Binnen";"Atlantic";0,5;57,19;0,5;5;10;3;50;0
"VBI";2;"VBI96103_2";"96103";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;4;11;2;36,3636363636364;0
"VBI";2;"VBI96103_2";"96103";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;5;10;2;50;0
"VBI";2;"VBI96137_2";"96137";"9190";"9190";70;"Versie 2.0";"Buiten";"Atlantic";0,89;75,7607142857143;1,17900044962906;6;11;1;54,5454545454545;0
"VBI";2;"VBI96137_2";"96137";"9190";"9190";70;"Versie 3";"Buiten";"Atlantic";0,89;75,7607142857143;1,17900044962906;5;10;1;50;0
