"";"ID";"Habitattype";"RecordingGivid";"UserReference";"LocationCode";"Observer";"VagueDateBegin";"Kolom1";"Betrouwbaarheid";"Waterpeil";"Regio";"SBZH";"ID_Plas";"OppKl";"Oppervlakte_plas";"Versie";"Habitattype.y";"Criterium";"Indicator";"Beoordeling";"Kwaliteitsniveau";"Belang";"BeoordelingID";"Combinatie";"VoorwaardeID";"Voorwaarde";"Referentiewaarde";"Operator";"EenheidRefwaarde";"TypeRefwaarde";"InvoertypeRevwaarde";"TypeWaarde";"InvoertypeWaarde";"EenheidWaarde";"Waarde";"AfkomstWaarde";"TheoretischMaximum";"Status_voorwaarde";"Verschilscore"
"369";"AN_KAL_004_3130a_16";"3130_aom";"IV2017032009542119";"AN_KAL_004_3130a_16";"AN_KAL_004";"Vincent Smeekens & Kevin Scheers";"2016-11-04";"AN_KAL_004";"matig";"Droogstaand (groot deel)";"Atlantisch";"binnen";"BL_16696";"1 ha < Opp <= 5 ha";16361,627731;"Versie 2.0";"3130";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";243;"871";871;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"370";"AN_KAL_004_3130a_16";"3130_aom";"IV2017032009542119";"AN_KAL_004_3130a_16";"AN_KAL_004";"Vincent Smeekens & Kevin Scheers";"2016-11-04";"AN_KAL_004";"matig";"Droogstaand (groot deel)";"Atlantisch";"binnen";"BL_16696";"1 ha < Opp <= 5 ha";16361,627731;"Versie 2.0";"3130";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";242;"1492";1492;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"49";"observatie";100;FALSE;-0,271428571428571
"371";"AN_KAL_004_3130a_16";"3130_aom";"IV2017032009542119";"AN_KAL_004_3130a_16";"AN_KAL_004";"Vincent Smeekens & Kevin Scheers";"2016-11-04";"AN_KAL_004";"matig";"Droogstaand (groot deel)";"Atlantisch";"binnen";"BL_16696";"1 ha < Opp <= 5 ha";16361,627731;"Versie 2.0";"3130";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";246;"1843";1843;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"40";"observatie";100;FALSE;-0,142857142857143
"372";"AN_KAL_006_3160_17";"3160";"IV2018022811012850";"AN_KAL_006_3160_17";"AN_KAL_006";"Vincent Smeekens & Kevin Scheers";"2017-10-27";"AN_KAL_006";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"5 ha < Opp < 50 ha";417914,873924;"Versie 2.0";"3160";"Vegetatie";"sleutelsoorten";"B: 2 - 3 sleutelsoorten minstens frequent aanwezig";1;"b";286;"443";443;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"1";"berekend";9;FALSE;-0,5
"373";"AN_KAL_006_3160_17";"3160";"IV2018022811012850";"AN_KAL_006_3160_17";"AN_KAL_006";"Vincent Smeekens & Kevin Scheers";"2017-10-27";"AN_KAL_006";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"5 ha < Opp < 50 ha";417914,873924;"Versie 2.0";"3160";"Verstoring";"elektrisch geleidend vermogen";"B: < 100 <U+00B5>S/cm";1;"b";282;"1967";1967;"elektrische geleidbaarheid in µS cm-1";"100";"<";"µS/cm";"Decimaal getal";NA;"Decimaal getal";NA;"µS/cm";"55.6833333333333";"observatie";NA;TRUE;0,443166666666667
"374";"AN_KAL_006_3160_17";"3160";"IV2018022811012850";"AN_KAL_006_3160_17";"AN_KAL_006";"Vincent Smeekens & Kevin Scheers";"2017-10-27";"AN_KAL_006";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"5 ha < Opp < 50 ha";417914,873924;"Versie 2.0";"3160";"Verstoring";"eutrofiëring";"B: 5 - <10 %";1;"zb";1314;"715";715;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"15";"observatie";100;FALSE;-0,0555555555555555
"375";"AN_KAL_006_3160_17";"3160";"IV2018022811012850";"AN_KAL_006_3160_17";"AN_KAL_006";"Vincent Smeekens & Kevin Scheers";"2017-10-27";"AN_KAL_006";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"5 ha < Opp < 50 ha";417914,873924;"Versie 2.0";"3160";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";278;"828";828;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"376";"AN_KAL_006_3160_17";"3160";"IV2018022811012850";"AN_KAL_006_3160_17";"AN_KAL_006";"Vincent Smeekens & Kevin Scheers";"2017-10-27";"AN_KAL_006";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"5 ha < Opp < 50 ha";417914,873924;"Versie 2.0";"3160";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";279;"1494";1494;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"3";"observatie";100;TRUE;0,9
"377";"AN_KAL_006_3160_17";"3160";"IV2018022811012850";"AN_KAL_006_3160_17";"AN_KAL_006";"Vincent Smeekens & Kevin Scheers";"2017-10-27";"AN_KAL_006";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"5 ha < Opp < 50 ha";417914,873924;"Versie 2.0";"3160";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";283;"1821";1821;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"16";"observatie";100;TRUE;0,466666666666667
"378";"AN_KAL_007_3160_16";"3160";"IV2017032009323636";"AN_KAL_007_3160_16";"AN_KAL_007";"Vincent Smeekens & Kevin Scheers";"2016-11-04";"AN_KAL_007";"hoog";"Normaal";"Atlantisch";"binnen";NA;"1 ha < Opp <= 5 ha";37545,878696;"Versie 2.0";"3160";"Vegetatie";"sleutelsoorten";"B: 2 - 3 sleutelsoorten minstens frequent aanwezig";1;"b";286;"443";443;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";9;FALSE;-1
"379";"AN_KAL_007_3160_16";"3160";"IV2017032009323636";"AN_KAL_007_3160_16";"AN_KAL_007";"Vincent Smeekens & Kevin Scheers";"2016-11-04";"AN_KAL_007";"hoog";"Normaal";"Atlantisch";"binnen";NA;"1 ha < Opp <= 5 ha";37545,878696;"Versie 2.0";"3160";"Verstoring";"elektrisch geleidend vermogen";"B: < 100 <U+00B5>S/cm";1;"b";282;"1967";1967;"elektrische geleidbaarheid in µS cm-1";"100";"<";"µS/cm";"Decimaal getal";NA;"Decimaal getal";NA;"µS/cm";"43.2166666666667";"observatie";NA;TRUE;0,567833333333333
"380";"AN_KAL_007_3160_16";"3160";"IV2017032009323636";"AN_KAL_007_3160_16";"AN_KAL_007";"Vincent Smeekens & Kevin Scheers";"2016-11-04";"AN_KAL_007";"hoog";"Normaal";"Atlantisch";"binnen";NA;"1 ha < Opp <= 5 ha";37545,878696;"Versie 2.0";"3160";"Verstoring";"eutrofiëring";"B: 5 - <10 %";1;"zb";1314;"715";715;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"10";"observatie";100;FALSE;0
"381";"AN_KAL_007_3160_16";"3160";"IV2017032009323636";"AN_KAL_007_3160_16";"AN_KAL_007";"Vincent Smeekens & Kevin Scheers";"2016-11-04";"AN_KAL_007";"hoog";"Normaal";"Atlantisch";"binnen";NA;"1 ha < Opp <= 5 ha";37545,878696;"Versie 2.0";"3160";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";278;"828";828;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"382";"AN_KAL_007_3160_16";"3160";"IV2017032009323636";"AN_KAL_007_3160_16";"AN_KAL_007";"Vincent Smeekens & Kevin Scheers";"2016-11-04";"AN_KAL_007";"hoog";"Normaal";"Atlantisch";"binnen";NA;"1 ha < Opp <= 5 ha";37545,878696;"Versie 2.0";"3160";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";279;"1494";1494;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"3";"observatie";100;TRUE;0,9
"383";"AN_KAL_007_3160_16";"3160";"IV2017032009323636";"AN_KAL_007_3160_16";"AN_KAL_007";"Vincent Smeekens & Kevin Scheers";"2016-11-04";"AN_KAL_007";"hoog";"Normaal";"Atlantisch";"binnen";NA;"1 ha < Opp <= 5 ha";37545,878696;"Versie 2.0";"3160";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";283;"1821";1821;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"10";"observatie";100;TRUE;0,666666666666667
"384";"AN_KDN_001_3130a_16";"3130_aom";"IV2018030109342549";"AN_KDN_001_3130a_16";"AN_KDN_001";"Vincent Smeekens & Kevin Scheers";"2016-10-14";"AN_KDN_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"4844";"Opp <= 1 ha";2815,375767;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2399;"voor ondiepe plassen: Secchi-diepte in m";"1.5";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"4";"observatie";NA;TRUE;NA
"385";"AN_KDN_001_3130a_16";"3130_aom";"IV2018030109342549";"AN_KDN_001_3130a_16";"AN_KDN_001";"Vincent Smeekens & Kevin Scheers";"2016-10-14";"AN_KDN_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"4844";"Opp <= 1 ha";2815,375767;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2385;"voor diepe plassen : Secchi-diepte in m";"3.2";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0";"observatie";NA;FALSE;NA
"386";"AN_KDN_001_3130a_16";"3130_aom";"IV2018030109342549";"AN_KDN_001_3130a_16";"AN_KDN_001";"Vincent Smeekens & Kevin Scheers";"2016-10-14";"AN_KDN_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"4844";"Opp <= 1 ha";2815,375767;"Versie 2.0";"3130";"Structuur";"horizontale structuur";"B: vegetatievlek 1 - 10 m<U+00B2>";1;"zb";239;"2094";2094;"grootste vegetatievlek in m²";"1";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"15";"observatie";NA;TRUE;NA
"387";"AN_KDN_001_3130a_16";"3130_aom";"IV2018030109342549";"AN_KDN_001_3130a_16";"AN_KDN_001";"Vincent Smeekens & Kevin Scheers";"2016-10-14";"AN_KDN_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"4844";"Opp <= 1 ha";2815,375767;"Versie 2.0";"3130";"Structuur";"oeverzone ZW-zijde";"B: < 2 maal de hoogte van de bomen";1;"b";238;"1856";1856;"bomen tot op de oever";"0";"=";NA;"Ja/nee";NA;"Ja/nee";NA;NA;"0";"observatie";NA;TRUE;NA
"388";"AN_KDN_001_3130a_16";"3130_aom";"IV2018030109342549";"AN_KDN_001_3130a_16";"AN_KDN_001";"Vincent Smeekens & Kevin Scheers";"2016-10-14";"AN_KDN_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"4844";"Opp <= 1 ha";2815,375767;"Versie 2.0";"3130";"Vegetatie";"sleutelsoorten";"B: 1 of 2 sleutelsoorten (uitgezonderd Moerashertshooi en Vlottende bies) minstens frequent aanwezig";1;"b";247;"415";415;"aantal sleutelsoorten ex vl bies moerashertshooi";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"3";"berekend";13;TRUE;0,166666666666667
"389";"AN_KDN_001_3130a_16";"3130_aom";"IV2018030109342549";"AN_KDN_001_3130a_16";"AN_KDN_001";"Vincent Smeekens & Kevin Scheers";"2016-10-14";"AN_KDN_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"4844";"Opp <= 1 ha";2815,375767;"Versie 2.0";"3130";"Verstoring";"eutrofiëring";"B: 5 - <10 %";1;"zb";1306;"751";751;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"6";"observatie";100;TRUE;0,4
"390";"AN_KDN_001_3130a_16";"3130_aom";"IV2018030109342549";"AN_KDN_001_3130a_16";"AN_KDN_001";"Vincent Smeekens & Kevin Scheers";"2016-10-14";"AN_KDN_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"4844";"Opp <= 1 ha";2815,375767;"Versie 2.0";"3130";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";243;"871";871;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,95
"391";"AN_KDN_001_3130a_16";"3130_aom";"IV2018030109342549";"AN_KDN_001_3130a_16";"AN_KDN_001";"Vincent Smeekens & Kevin Scheers";"2016-10-14";"AN_KDN_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"4844";"Opp <= 1 ha";2815,375767;"Versie 2.0";"3130";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";242;"1492";1492;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"392";"AN_KDN_001_3130a_16";"3130_aom";"IV2018030109342549";"AN_KDN_001_3130a_16";"AN_KDN_001";"Vincent Smeekens & Kevin Scheers";"2016-10-14";"AN_KDN_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"4844";"Opp <= 1 ha";2815,375767;"Versie 2.0";"3130";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";246;"1843";1843;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"3";"observatie";100;TRUE;0,9
"393";"AN_KDN_002_3130a_16";"3130_aom";"IV2017030215512887";"AN_KDN_002_3130a_16";"AN_KDN_002";"Vincent Smeekens";"2016-10-14";"AN_KDN_002";"hoog";NA;"Atlantisch";"binnen";"4825";"Opp <= 1 ha";2290,394165;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2399;"voor ondiepe plassen: Secchi-diepte in m";"1.5";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0.7";"observatie";NA;FALSE;NA
"394";"AN_KDN_002_3130a_16";"3130_aom";"IV2017030215512887";"AN_KDN_002_3130a_16";"AN_KDN_002";"Vincent Smeekens";"2016-10-14";"AN_KDN_002";"hoog";NA;"Atlantisch";"binnen";"4825";"Opp <= 1 ha";2290,394165;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2385;"voor diepe plassen : Secchi-diepte in m";"3.2";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0";"observatie";NA;FALSE;NA
"395";"AN_KDN_002_3130a_16";"3130_aom";"IV2017030215512887";"AN_KDN_002_3130a_16";"AN_KDN_002";"Vincent Smeekens";"2016-10-14";"AN_KDN_002";"hoog";NA;"Atlantisch";"binnen";"4825";"Opp <= 1 ha";2290,394165;"Versie 2.0";"3130";"Structuur";"horizontale structuur";"B: vegetatievlek 1 - 10 m<U+00B2>";1;"zb";239;"2094";2094;"grootste vegetatievlek in m²";"1";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"15";"observatie";NA;TRUE;NA
"396";"AN_KDN_002_3130a_16";"3130_aom";"IV2017030215512887";"AN_KDN_002_3130a_16";"AN_KDN_002";"Vincent Smeekens";"2016-10-14";"AN_KDN_002";"hoog";NA;"Atlantisch";"binnen";"4825";"Opp <= 1 ha";2290,394165;"Versie 2.0";"3130";"Structuur";"oeverzone ZW-zijde";"B: < 2 maal de hoogte van de bomen";1;"b";238;"1856";1856;"bomen tot op de oever";"0";"=";NA;"Ja/nee";NA;"Ja/nee";NA;NA;"0";"observatie";NA;TRUE;NA
"397";"AN_KDN_002_3130a_16";"3130_aom";"IV2017030215512887";"AN_KDN_002_3130a_16";"AN_KDN_002";"Vincent Smeekens";"2016-10-14";"AN_KDN_002";"hoog";NA;"Atlantisch";"binnen";"4825";"Opp <= 1 ha";2290,394165;"Versie 2.0";"3130";"Vegetatie";"sleutelsoorten";"B: 1 of 2 sleutelsoorten (uitgezonderd Moerashertshooi en Vlottende bies) minstens frequent aanwezig";1;"b";247;"415";415;"aantal sleutelsoorten ex vl bies moerashertshooi";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";13;FALSE;-1
"398";"AN_KDN_002_3130a_16";"3130_aom";"IV2017030215512887";"AN_KDN_002_3130a_16";"AN_KDN_002";"Vincent Smeekens";"2016-10-14";"AN_KDN_002";"hoog";NA;"Atlantisch";"binnen";"4825";"Opp <= 1 ha";2290,394165;"Versie 2.0";"3130";"Verstoring";"eutrofiëring";"B: 5 - <10 %";1;"zb";1306;"751";751;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"1";"observatie";100;TRUE;0,9
"399";"AN_KDN_002_3130a_16";"3130_aom";"IV2017030215512887";"AN_KDN_002_3130a_16";"AN_KDN_002";"Vincent Smeekens";"2016-10-14";"AN_KDN_002";"hoog";NA;"Atlantisch";"binnen";"4825";"Opp <= 1 ha";2290,394165;"Versie 2.0";"3130";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";243;"871";871;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"400";"AN_KDN_002_3130a_16";"3130_aom";"IV2017030215512887";"AN_KDN_002_3130a_16";"AN_KDN_002";"Vincent Smeekens";"2016-10-14";"AN_KDN_002";"hoog";NA;"Atlantisch";"binnen";"4825";"Opp <= 1 ha";2290,394165;"Versie 2.0";"3130";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";242;"1492";1492;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"401";"AN_KDN_002_3130a_16";"3130_aom";"IV2017030215512887";"AN_KDN_002_3130a_16";"AN_KDN_002";"Vincent Smeekens";"2016-10-14";"AN_KDN_002";"hoog";NA;"Atlantisch";"binnen";"4825";"Opp <= 1 ha";2290,394165;"Versie 2.0";"3130";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";246;"1843";1843;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"402";"AN_KDN_002_3140_16";"3140";"IV2017030216035187";"AN_KDN_002_3140_16";"AN_KDN_002";"Vincent Smeekens";"2016-10-14";"AN_KDN_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"4825";"Opp <= 1 ha";2290,394165;"Versie 2.0";"3140";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";263;"2398 OR 2391";2398;"voor ondiepe plassen: Secchi-diepte in m";"1.5";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0.7";"observatie";NA;FALSE;NA
"403";"AN_KDN_002_3140_16";"3140";"IV2017030216035187";"AN_KDN_002_3140_16";"AN_KDN_002";"Vincent Smeekens";"2016-10-14";"AN_KDN_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"4825";"Opp <= 1 ha";2290,394165;"Versie 2.0";"3140";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";263;"2398 OR 2391";2391;"voor diepe plassen : Secchi-diepte in m";"3.2";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0";"observatie";NA;FALSE;NA
"404";"AN_KDN_002_3140_16";"3140";"IV2017030216035187";"AN_KDN_002_3140_16";"AN_KDN_002";"Vincent Smeekens";"2016-10-14";"AN_KDN_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"4825";"Opp <= 1 ha";2290,394165;"Versie 2.0";"3140";"Structuur";"horizontale structuur";"B: kranswiervelden 1 - 10 m<U+00B2>";1;"zb";262;"2112";2112;"grootste vegetatievlek in m²";"1";">";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"5";"observatie";NA;TRUE;NA
"405";"AN_KDN_002_3140_16";"3140";"IV2017030216035187";"AN_KDN_002_3140_16";"AN_KDN_002";"Vincent Smeekens";"2016-10-14";"AN_KDN_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"4825";"Opp <= 1 ha";2290,394165;"Versie 2.0";"3140";"Vegetatie";"sleutelsoorten";"B: kranswiervelden aanwezig; kranswiervelden voor < 50 % bestaande uit sleutelsoorten";1;"b";266;"2135";2135;"kranswiervelden voor > = 50 % sleutelsoorten";"1";"=";NA;"Ja/nee";NA;"Ja/nee";NA;NA;"0";"observatie";NA;FALSE;NA
"406";"AN_KDN_002_3140_16";"3140";"IV2017030216035187";"AN_KDN_002_3140_16";"AN_KDN_002";"Vincent Smeekens";"2016-10-14";"AN_KDN_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"4825";"Opp <= 1 ha";2290,394165;"Versie 2.0";"3140";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1310;"746";746;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"407";"AN_KDN_002_3140_16";"3140";"IV2017030216035187";"AN_KDN_002_3140_16";"AN_KDN_002";"Vincent Smeekens";"2016-10-14";"AN_KDN_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"4825";"Opp <= 1 ha";2290,394165;"Versie 2.0";"3140";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";267;"820";820;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"408";"AN_KDN_003_3130a_17";"3130_aom";"IV2018030607421066";"AN_KDN_003_3130a_17";"AN_KDN_003";"Vincent Smeekens";"2017-06-23";"AN_KDN_003";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";1388,593571;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2399;"voor ondiepe plassen: Secchi-diepte in m";"1.5";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0.39";"observatie";NA;FALSE;NA
"409";"AN_KDN_003_3130a_17";"3130_aom";"IV2018030607421066";"AN_KDN_003_3130a_17";"AN_KDN_003";"Vincent Smeekens";"2017-06-23";"AN_KDN_003";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";1388,593571;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2385;"voor diepe plassen : Secchi-diepte in m";"3.2";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0";"observatie";NA;FALSE;NA
"410";"AN_KDN_003_3130a_17";"3130_aom";"IV2018030607421066";"AN_KDN_003_3130a_17";"AN_KDN_003";"Vincent Smeekens";"2017-06-23";"AN_KDN_003";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";1388,593571;"Versie 2.0";"3130";"Structuur";"horizontale structuur";"B: vegetatievlek 1 - 10 m<U+00B2>";1;"zb";239;"2094";2094;"grootste vegetatievlek in m²";"1";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"5";"observatie";NA;TRUE;NA
"411";"AN_KDN_003_3130a_17";"3130_aom";"IV2018030607421066";"AN_KDN_003_3130a_17";"AN_KDN_003";"Vincent Smeekens";"2017-06-23";"AN_KDN_003";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";1388,593571;"Versie 2.0";"3130";"Structuur";"oeverzone ZW-zijde";"B: < 2 maal de hoogte van de bomen";1;"b";238;"1856";1856;"bomen tot op de oever";"0";"=";NA;"Ja/nee";NA;"Ja/nee";NA;NA;"0";"observatie";NA;TRUE;NA
"412";"AN_KDN_003_3130a_17";"3130_aom";"IV2018030607421066";"AN_KDN_003_3130a_17";"AN_KDN_003";"Vincent Smeekens";"2017-06-23";"AN_KDN_003";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";1388,593571;"Versie 2.0";"3130";"Vegetatie";"sleutelsoorten";"B: 1 of 2 sleutelsoorten (uitgezonderd Moerashertshooi en Vlottende bies) minstens frequent aanwezig";1;"b";247;"415";415;"aantal sleutelsoorten ex vl bies moerashertshooi";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";13;FALSE;-1
"413";"AN_KDN_003_3130a_17";"3130_aom";"IV2018030607421066";"AN_KDN_003_3130a_17";"AN_KDN_003";"Vincent Smeekens";"2017-06-23";"AN_KDN_003";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";1388,593571;"Versie 2.0";"3130";"Verstoring";"eutrofiëring";"B: 5 - <10 %";1;"zb";1306;"751";751;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"6";"observatie";100;TRUE;0,4
"414";"AN_KDN_003_3130a_17";"3130_aom";"IV2018030607421066";"AN_KDN_003_3130a_17";"AN_KDN_003";"Vincent Smeekens";"2017-06-23";"AN_KDN_003";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";1388,593571;"Versie 2.0";"3130";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";243;"871";871;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"415";"AN_KDN_003_3130a_17";"3130_aom";"IV2018030607421066";"AN_KDN_003_3130a_17";"AN_KDN_003";"Vincent Smeekens";"2017-06-23";"AN_KDN_003";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";1388,593571;"Versie 2.0";"3130";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";242;"1492";1492;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"416";"AN_KDN_003_3130a_17";"3130_aom";"IV2018030607421066";"AN_KDN_003_3130a_17";"AN_KDN_003";"Vincent Smeekens";"2017-06-23";"AN_KDN_003";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";1388,593571;"Versie 2.0";"3130";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";246;"1843";1843;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"2";"observatie";100;TRUE;0,933333333333333
